quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1531/9	0.05555555555555555	78	78	19/36	19/36	4/4	1	1	1/72			1/64	8/9		-7	71	Cb5	5	2022
1021/6	0.05555555555555555	78	78	13/24	13/24	4/4	1	1	1/72			1/64	8/9		-4	68	Ab4	4	2023
1532/9	0.05555555555555555	78	78	5/9	5/9	4/4	1	1	1/72			1/64	8/9		-1	65	F4	4	2024
3065/18	0.05555555555555555	78	78	41/72	41/72	4/4	1	1	1/72			1/64	8/9		-3	63	Eb4	4	2025
511/3	0.05555555555555555	78	78	7/12	7/12	4/4	1	1	1/72			1/64	8/9		-7	59	Cb4	4	2026
3067/18	0.05555555555555555	78	78	43/72	43/72	4/4	1	1	1/72			1/64	8/9		-4	56	Ab3	3	2027
1534/9	0.05555555555555555	78	78	11/18	11/18	4/4	1	1	1/72			1/64	8/9		-1	53	F3	3	2028
341/2	0.05555555555555555	78	78	5/8	5/8	4/4	1	1	1/72			1/64	8/9		-3	51	Eb3	3	2029
1535/9	0.05555555555555555	78	78	23/36	23/36	4/4	1	1	1/72			1/64	8/9		-7	47	Cb3	3	2030
3071/18	0.05555555555555555	78	78	47/72	47/72	4/4	1	1	1/72			1/64	8/9		-4	44	Ab2	2	2031
512/3	0.05555555555555555	78	78	2/3	2/3	4/4	1	1	1/72			1/64	8/9		-7	47	Cb3	3	2032
3073/18	0.05555555555555555	78	78	49/72	49/72	4/4	1	1	1/72			1/64	8/9		-3	51	Eb3	3	2033
1537/9	0.05555555555555555	78	78	25/36	25/36	4/4	1	1	1/72			1/64	8/9		-1	53	F3	3	2034
1025/6	0.05555555555555555	78	78	17/24	17/24	4/4	1	1	1/72			1/64	8/9		-4	56	Ab3	3	2035
1538/9	0.05555555555555555	78	78	13/18	13/18	4/4	1	1	1/72			1/64	8/9		-7	59	Cb4	4	2036
3077/18	0.05555555555555555	78	78	53/72	53/72	4/4	1	1	1/72			1/64	8/9		-3	63	Eb4	4	2037
171	0.05555555555555555	79	79	0	3/4	4/4	1	1	1/72			1/64	8/9		-4	68	Ab4	4	2039
3079/18	0.05555555555555555	79	79	1/72	55/72	4/4	1	1	1/72			1/64	8/9		-3	63	Eb4	4	2040
1540/9	0.05555555555555555	79	79	1/36	7/9	4/4	1	1	1/72			1/64	8/9		-7	59	Cb4	4	2041
1027/6	0.05555555555555555	79	79	1/24	19/24	4/4	1	1	1/72			1/64	8/9		-4	56	Ab3	3	2042
1541/9	0.05555555555555555	79	79	1/18	29/36	4/4	1	1	1/72			1/64	8/9		-1	53	F3	3	2043
3083/18	0.05555555555555555	79	79	5/72	59/72	4/4	1	1	1/72			1/64	8/9		-3	51	Eb3	3	2044
514/3	0.05555555555555555	79	79	1/12	5/6	4/4	1	1	1/72			1/64	8/9		-7	47	Cb3	3	2045
3085/18	0.05555555555555555	79	79	7/72	61/72	4/4	1	1	1/72			1/64	8/9		-4	44	Ab2	2	2046
1543/9	0.05555555555555555	79	79	1/9	31/36	4/4	1	1	1/72			1/64	8/9		-1	41	F2	2	2047
343/2	0.05555555555555555	79	79	1/8	7/8	4/4	1	1	1/72			1/64	8/9		-3	39	Eb2	2	2048
1544/9	0.05555555555555555	79	79	5/36	8/9	4/4	1	1	1/72			1/64	8/9		-7	35	Cb2	2	2049
3089/18	0.05555555555555555	79	79	11/72	65/72	4/4	1	1	1/72			1/64	8/9		-4	32	Ab1	1	2050
515/3	0.05555555555555555	79	79	1/6	11/12	4/4	1	1	1/72			1/64	8/9		-1	53	F3	3	2051
3091/18	0.05555555555555555	79	79	13/72	67/72	4/4	1	1	1/72			1/64	8/9		-7	47	Cb3	3	2052
1546/9	0.05555555555555555	79	79	7/36	17/18	4/4	1	1	1/72			1/64	8/9		-4	44	Ab2	2	2053
1031/6	0.05555555555555555	79	79	5/24	23/24	4/4	1	1	1/72			1/64	8/9		-1	41	F2	2	2054
1547/9	0.05555555555555555	79	79	2/9	35/36	4/4	1	1	1/72			1/64	8/9		-7	35	Cb2	2	2055
3095/18	0.05555555555555555	79	79	17/72	71/72	4/4	1	1	1/72			1/64	8/9		-4	32	Ab1	1	2056
3095/18	0.05555555555555555	79	79	17/72	71/72	4/4	2	1	1/72			1/8	1/9		-2	34	Bb1	1	2057
172	0.125	80	80	0	0	3/4	2	1	1/32			1/32	1		-2	34	Bb1	1	2066
172	2.0	80	80	0	0	3/4	1	1	1/2		1/4_c32_1	1/2	1		-1	77	F5	5	2058
172	2.0	80	80	0	0	3/4	1	1	1/2		1/4_c32_1	1/2	1		1	79	G5	5	2058
172	2.0	80	80	0	0	3/4	1	1	1/2		1/4_c32_1	1/2	1		2	86	D6	6	2058
172	2.0	80	80	0	0	3/4	1	1	1/2		1/4_c32_2	1/2	1		-1	89	F6	6	2059
172	2.0	80	80	0	0	3/4	1	1	1/2		1/4_c32_2	1/2	1		1	91	G6	6	2059
1377/8	0.125	80	80	1/32	1/32	3/4	2	1	1/32			1/32	1		-2	34	Bb1	1	2067
689/4	0.125	80	80	1/16	1/16	3/4	2	1	1/32			1/32	1		-1	41	F2	2	2068
1379/8	0.125	80	80	3/32	3/32	3/4	2	1	1/32			1/32	1		-2	46	Bb2	2	2069
345/2	0.125	80	80	1/8	1/8	3/4	2	1	1/32			1/32	1		2	50	D3	3	2070
1381/8	0.125	80	80	5/32	5/32	3/4	2	1	1/32			1/32	1		-1	53	F3	3	2071
691/4	0.125	80	80	3/16	3/16	3/4	2	1	1/32			1/32	1		2	50	D3	3	2072
1383/8	0.125	80	80	7/32	7/32	3/4	2	1	1/32			1/32	1		-2	46	Bb2	2	2073
173	0.1111111111111111	80	80	1/4	1/4	3/4	2	1	1/36			1/32	8/9		-1	41	F2	2	2074
1558/9	0.1111111111111111	80	80	5/18	5/18	3/4	2	1	1/36			1/32	8/9		-2	46	Bb2	2	2075
1559/9	0.1111111111111111	80	80	11/36	11/36	3/4	2	1	1/36			1/32	8/9		2	50	D3	3	2076
520/3	0.1111111111111111	80	80	1/3	1/3	3/4	2	1	1/36			1/32	8/9		-1	53	F3	3	2077
1561/9	0.1111111111111111	80	80	13/36	13/36	3/4	2	1	1/36			1/32	8/9		-2	58	Bb3	3	2078
1562/9	0.1111111111111111	80	80	7/18	7/18	3/4	2	1	1/36			1/32	8/9		2	62	D4	4	2079
521/3	0.1111111111111111	80	80	5/12	5/12	3/4	2	1	1/36			1/32	8/9		-1	65	F4	4	2080
1564/9	0.1111111111111111	80	80	4/9	4/9	3/4	2	1	1/36			1/32	8/9		2	62	D4	4	2081
1565/9	0.1111111111111111	80	80	17/36	17/36	3/4	2	1	1/36			1/32	8/9		-2	58	Bb3	3	2082
174	0.08333333333333333	80	80	1/2	1/2	3/4	2	1	1/48			1/32	2/3		-1	53	F3	3	2083
174	0.6666666666666666	80	80	1/2	1/2	3/4	1	1	1/6		1/8_c32_1	1/4	2/3		-1	77	F5	5	2060
174	0.6666666666666666	80	80	1/2	1/2	3/4	1	1	1/6		1/8_c32_1	1/4	2/3		1	79	G5	5	2060
174	0.6666666666666666	80	80	1/2	1/2	3/4	1	1	1/6		1/8_c32_1	1/4	2/3		2	86	D6	6	2060
174	0.6666666666666666	80	80	1/2	1/2	3/4	1	1	1/6		1/8_c32_2	1/4	2/3		-1	89	F6	6	2061
174	0.6666666666666666	80	80	1/2	1/2	3/4	1	1	1/6		1/8_c32_2	1/4	2/3		1	91	G6	6	2061
2089/12	0.08333333333333333	80	80	25/48	25/48	3/4	2	1	1/48			1/32	2/3		-2	58	Bb3	3	2084
1045/6	0.08333333333333333	80	80	13/24	13/24	3/4	2	1	1/48			1/32	2/3		2	62	D4	4	2085
697/4	0.08333333333333333	80	80	9/16	9/16	3/4	2	1	1/48			1/32	2/3		-1	65	F4	4	2086
523/3	0.08333333333333333	80	80	7/12	7/12	3/4	2	1	1/48			1/32	2/3		-2	70	Bb4	4	2087
2093/12	0.08333333333333333	80	80	29/48	29/48	3/4	2	1	1/48			1/32	2/3		2	74	D5	5	2088
349/2	0.08333333333333333	80	80	5/8	5/8	3/4	2	1	1/48			1/32	2/3		-1	77	F5	5	2089
2095/12	0.08333333333333333	80	80	31/48	31/48	3/4	2	1	1/48			1/32	2/3		-2	82	Bb5	5	2090
524/3	0.08333333333333333	80	80	2/3	2/3	3/4	1	1	1/48			1/32	2/3		2	86	D6	6	2062
524/3	0.08333333333333333	80	80	2/3	2/3	3/4	2	1	1/48			1/32	2/3		2	86	D6	6	2091
524/3	0.08333333333333333	80	80	2/3	2/3	3/4	1	1	1/48			1/32	2/3		-1	89	F6	6	2062
699/4	0.08333333333333333	80	80	11/16	11/16	3/4	2	1	1/48			1/32	2/3		-1	77	F5	5	2092
699/4	0.08333333333333333	80	80	11/16	11/16	3/4	1	1	1/48			1/32	2/3		1	91	G6	6	2063
1049/6	0.08333333333333333	80	80	17/24	17/24	3/4	2	1	1/48			1/32	2/3		-2	82	Bb5	5	2093
1049/6	0.08333333333333333	80	80	17/24	17/24	3/4	1	1	1/48			1/32	2/3		-1	89	F6	6	2064
2099/12	0.08333333333333333	80	80	35/48	35/48	3/4	2	1	1/48			1/32	2/3		2	86	D6	6	2094
2099/12	0.08333333333333333	80	80	35/48	35/48	3/4	1	1	1/48			1/32	2/3		1	91	G6	6	2065
175	0.25	81	81	0	0	4/4	2	1	1/16			1/16	1		-8	88	Fb6	6	2167
175	0.05555555555555555	81	81	0	0	4/4	1	1	1/72			1/64	8/9		-4	92	Ab6	6	2095
3151/18	0.05555555555555555	81	81	1/72	1/72	4/4	1	1	1/72			1/64	8/9		-8	88	Fb6	6	2096
1576/9	0.05555555555555555	81	81	1/36	1/36	4/4	1	1	1/72			1/64	8/9		-5	85	Db6	6	2097
1051/6	0.05555555555555555	81	81	1/24	1/24	4/4	1	1	1/72			1/64	8/9		-4	80	Ab5	5	2098
1577/9	0.05555555555555555	81	81	1/18	1/18	4/4	1	1	1/72			1/64	8/9		-8	88	Fb6	6	2099
3155/18	0.05555555555555555	81	81	5/72	5/72	4/4	1	1	1/72			1/64	8/9		-5	85	Db6	6	2100
526/3	0.05555555555555555	81	81	1/12	1/12	4/4	1	1	1/72			1/64	8/9		-2	82	Bb5	5	2101
3157/18	0.05555555555555555	81	81	7/72	7/72	4/4	1	1	1/72			1/64	8/9		-4	80	Ab5	5	2102
1579/9	0.05555555555555555	81	81	1/9	1/9	4/4	1	1	1/72			1/64	8/9		-8	76	Fb5	5	2103
351/2	0.05555555555555555	81	81	1/8	1/8	4/4	1	1	1/72			1/64	8/9		-5	73	Db5	5	2104
1580/9	0.05555555555555555	81	81	5/36	5/36	4/4	1	1	1/72			1/64	8/9		-2	70	Bb4	4	2105
3161/18	0.05555555555555555	81	81	11/72	11/72	4/4	1	1	1/72			1/64	8/9		-4	68	Ab4	4	2106
527/3	0.05555555555555555	81	81	1/6	1/6	4/4	1	1	1/72			1/64	8/9		-2	70	Bb4	4	2107
3163/18	0.05555555555555555	81	81	13/72	13/72	4/4	1	1	1/72			1/64	8/9		-5	73	Db5	5	2108
1582/9	0.05555555555555555	81	81	7/36	7/36	4/4	1	1	1/72			1/64	8/9		-8	76	Fb5	5	2109
1055/6	0.05555555555555555	81	81	5/24	5/24	4/4	1	1	1/72			1/64	8/9		-4	80	Ab5	5	2110
1583/9	0.05555555555555555	81	81	2/9	2/9	4/4	1	1	1/72			1/64	8/9		-5	85	Db6	6	2111
3167/18	0.05555555555555555	81	81	17/72	17/72	4/4	1	1	1/72			1/64	8/9		-8	88	Fb6	6	2112
176	0.05555555555555555	81	81	1/4	1/4	4/4	1	1	1/72			1/64	8/9		-4	92	Ab6	6	2113
3169/18	0.05555555555555555	81	81	19/72	19/72	4/4	1	1	1/72			1/64	8/9		-8	88	Fb6	6	2114
1585/9	0.05555555555555555	81	81	5/18	5/18	4/4	1	1	1/72			1/64	8/9		-5	85	Db6	6	2115
1057/6	0.05555555555555555	81	81	7/24	7/24	4/4	1	1	1/72			1/64	8/9		-4	80	Ab5	5	2116
1586/9	0.05555555555555555	81	81	11/36	11/36	4/4	1	1	1/72			1/64	8/9		-8	76	Fb5	5	2117
3173/18	0.05555555555555555	81	81	23/72	23/72	4/4	1	1	1/72			1/64	8/9		-5	73	Db5	5	2118
529/3	0.05555555555555555	81	81	1/3	1/3	4/4	1	1	1/72			1/64	8/9		-2	70	Bb4	4	2119
3175/18	0.05555555555555555	81	81	25/72	25/72	4/4	1	1	1/72			1/64	8/9		-4	68	Ab4	4	2120
1588/9	0.05555555555555555	81	81	13/36	13/36	4/4	1	1	1/72			1/64	8/9		-8	64	Fb4	4	2121
353/2	0.05555555555555555	81	81	3/8	3/8	4/4	1	1	1/72			1/64	8/9		-5	61	Db4	4	2122
1589/9	0.05555555555555555	81	81	7/18	7/18	4/4	1	1	1/72			1/64	8/9		-2	58	Bb3	3	2123
3179/18	0.05555555555555555	81	81	29/72	29/72	4/4	1	1	1/72			1/64	8/9		-4	56	Ab3	3	2124
530/3	0.05555555555555555	81	81	5/12	5/12	4/4	1	1	1/72			1/64	8/9		-2	58	Bb3	3	2125
3181/18	0.05555555555555555	81	81	31/72	31/72	4/4	1	1	1/72			1/64	8/9		-5	61	Db4	4	2126
1591/9	0.05555555555555555	81	81	4/9	4/9	4/4	1	1	1/72			1/64	8/9		-8	64	Fb4	4	2127
1061/6	0.05555555555555555	81	81	11/24	11/24	4/4	1	1	1/72			1/64	8/9		-4	68	Ab4	4	2128
1592/9	0.05555555555555555	81	81	17/36	17/36	4/4	1	1	1/72			1/64	8/9		-5	73	Db5	5	2129
3185/18	0.05555555555555555	81	81	35/72	35/72	4/4	1	1	1/72			1/64	8/9		-8	76	Fb5	5	2130
177	0.05555555555555555	81	81	1/2	1/2	4/4	1	1	1/72			1/64	8/9		-4	80	Ab5	5	2131
3187/18	0.05555555555555555	81	81	37/72	37/72	4/4	1	1	1/72			1/64	8/9		-8	76	Fb5	5	2132
1594/9	0.05555555555555555	81	81	19/36	19/36	4/4	1	1	1/72			1/64	8/9		-5	73	Db5	5	2133
1063/6	0.05555555555555555	81	81	13/24	13/24	4/4	1	1	1/72			1/64	8/9		-4	68	Ab4	4	2134
1595/9	0.05555555555555555	81	81	5/9	5/9	4/4	1	1	1/72			1/64	8/9		-8	64	Fb4	4	2135
3191/18	0.05555555555555555	81	81	41/72	41/72	4/4	1	1	1/72			1/64	8/9		-5	61	Db4	4	2136
532/3	0.05555555555555555	81	81	7/12	7/12	4/4	1	1	1/72			1/64	8/9		-2	58	Bb3	3	2137
3193/18	0.05555555555555555	81	81	43/72	43/72	4/4	1	1	1/72			1/64	8/9		-4	56	Ab3	3	2138
1597/9	0.05555555555555555	81	81	11/18	11/18	4/4	1	1	1/72			1/64	8/9		-8	52	Fb3	3	2139
355/2	0.05555555555555555	81	81	5/8	5/8	4/4	1	1	1/72			1/64	8/9		-5	49	Db3	3	2140
1598/9	0.05555555555555555	81	81	23/36	23/36	4/4	1	1	1/72			1/64	8/9		-2	46	Bb2	2	2141
3197/18	0.05555555555555555	81	81	47/72	47/72	4/4	1	1	1/72			1/64	8/9		-4	44	Ab2	2	2142
533/3	0.05555555555555555	81	81	2/3	2/3	4/4	1	1	1/72			1/64	8/9		-2	46	Bb2	2	2143
3199/18	0.05555555555555555	81	81	49/72	49/72	4/4	1	1	1/72			1/64	8/9		-5	49	Db3	3	2144
1600/9	0.05555555555555555	81	81	25/36	25/36	4/4	1	1	1/72			1/64	8/9		-8	52	Fb3	3	2145
1067/6	0.05555555555555555	81	81	17/24	17/24	4/4	1	1	1/72			1/64	8/9		-4	56	Ab3	3	2146
1601/9	0.05555555555555555	81	81	13/18	13/18	4/4	1	1	1/72			1/64	8/9		-5	61	Db4	4	2147
3203/18	0.05555555555555555	81	81	53/72	53/72	4/4	1	1	1/72			1/64	8/9		-8	64	Fb4	4	2148
178	0.05555555555555555	81	81	3/4	3/4	4/4	1	1	1/72			1/64	8/9		-4	68	Ab4	4	2149
3205/18	0.05555555555555555	81	81	55/72	55/72	4/4	1	1	1/72			1/64	8/9		-8	64	Fb4	4	2150
1603/9	0.05555555555555555	81	81	7/9	7/9	4/4	1	1	1/72			1/64	8/9		-5	61	Db4	4	2151
1069/6	0.05555555555555555	81	81	19/24	19/24	4/4	1	1	1/72			1/64	8/9		-4	56	Ab3	3	2152
1604/9	0.05555555555555555	81	81	29/36	29/36	4/4	1	1	1/72			1/64	8/9		-8	52	Fb3	3	2153
3209/18	0.05555555555555555	81	81	59/72	59/72	4/4	1	1	1/72			1/64	8/9		-5	49	Db3	3	2154
535/3	0.05555555555555555	81	81	5/6	5/6	4/4	1	1	1/72			1/64	8/9		-2	46	Bb2	2	2155
3211/18	0.05555555555555555	81	81	61/72	61/72	4/4	1	1	1/72			1/64	8/9		-4	44	Ab2	2	2156
1606/9	0.05555555555555555	81	81	31/36	31/36	4/4	1	1	1/72			1/64	8/9		-8	40	Fb2	2	2157
357/2	0.05555555555555555	81	81	7/8	7/8	4/4	1	1	1/72			1/64	8/9		-5	37	Db2	2	2158
1607/9	0.05555555555555555	81	81	8/9	8/9	4/4	1	1	1/72			1/64	8/9		-2	34	Bb1	1	2159
3215/18	0.05555555555555555	81	81	65/72	65/72	4/4	1	1	1/72			1/64	8/9		-4	32	Ab1	1	2160
536/3	0.05555555555555555	81	81	11/12	11/12	4/4	1	1	1/72			1/64	8/9		-8	52	Fb3	3	2161
3217/18	0.05555555555555555	81	81	67/72	67/72	4/4	1	1	1/72			1/64	8/9		-2	46	Bb2	2	2162
1609/9	0.05555555555555555	81	81	17/18	17/18	4/4	1	1	1/72			1/64	8/9		-4	44	Ab2	2	2163
1073/6	0.05555555555555555	81	81	23/24	23/24	4/4	1	1	1/72			1/64	8/9		-8	40	Fb2	2	2164
1610/9	0.05555555555555555	81	81	35/36	35/36	4/4	1	1	1/72			1/64	8/9		-2	34	Bb1	1	2165
3221/18	0.05555555555555555	81	81	71/72	71/72	4/4	1	1	1/72			1/64	8/9		-4	32	Ab1	1	2166
3579/20	0.05	81	81	79/80	79/80	4/4	2	1	1/80			1/8	1/10		-2	34	Bb1	1	2168
179	0.125	82	82	0	0	4/4	2	1	1/32			1/32	1		-2	34	Bb1	1	2177
179	3.0	82	82	0	0	4/4	1	1	3/4		3/8_c32_1	1/2	3/2		-1	77	F5	5	2169
179	3.0	82	82	0	0	4/4	1	1	3/4		3/8_c32_1	1/2	3/2		1	79	G5	5	2169
179	3.0	82	82	0	0	4/4	1	1	3/4		3/8_c32_1	1/2	3/2		2	86	D6	6	2169
179	3.0	82	82	0	0	4/4	1	1	3/4		3/8_c32_2	1/2	3/2		-1	89	F6	6	2170
179	3.0	82	82	0	0	4/4	1	1	3/4		3/8_c32_2	1/2	3/2		1	91	G6	6	2170
1433/8	0.125	82	82	1/32	1/32	4/4	2	1	1/32			1/32	1		-2	34	Bb1	1	2178
717/4	0.125	82	82	1/16	1/16	4/4	2	1	1/32			1/32	1		-1	41	F2	2	2179
1435/8	0.125	82	82	3/32	3/32	4/4	2	1	1/32			1/32	1		-2	46	Bb2	2	2180
359/2	0.125	82	82	1/8	1/8	4/4	2	1	1/32			1/32	1		2	50	D3	3	2181
1437/8	0.125	82	82	5/32	5/32	4/4	2	1	1/32			1/32	1		-1	53	F3	3	2182
719/4	0.125	82	82	3/16	3/16	4/4	2	1	1/32			1/32	1		2	50	D3	3	2183
1439/8	0.125	82	82	7/32	7/32	4/4	2	1	1/32			1/32	1		-2	46	Bb2	2	2184
180	0.1111111111111111	82	82	1/4	1/4	4/4	2	1	1/36			1/32	8/9		-1	41	F2	2	2185
1621/9	0.1111111111111111	82	82	5/18	5/18	4/4	2	1	1/36			1/32	8/9		-2	46	Bb2	2	2186
1622/9	0.1111111111111111	82	82	11/36	11/36	4/4	2	1	1/36			1/32	8/9		2	50	D3	3	2187
541/3	0.1111111111111111	82	82	1/3	1/3	4/4	2	1	1/36			1/32	8/9		-1	53	F3	3	2188
1624/9	0.1111111111111111	82	82	13/36	13/36	4/4	2	1	1/36			1/32	8/9		-2	58	Bb3	3	2189
1625/9	0.1111111111111111	82	82	7/18	7/18	4/4	2	1	1/36			1/32	8/9		2	62	D4	4	2190
542/3	0.1111111111111111	82	82	5/12	5/12	4/4	2	1	1/36			1/32	8/9		-1	65	F4	4	2191
1627/9	0.1111111111111111	82	82	4/9	4/9	4/4	2	1	1/36			1/32	8/9		2	62	D4	4	2192
1628/9	0.1111111111111111	82	82	17/36	17/36	4/4	2	1	1/36			1/32	8/9		-2	58	Bb3	3	2193
181	0.08333333333333333	82	82	1/2	1/2	4/4	2	1	1/48			1/32	2/3		-1	53	F3	3	2194
2173/12	0.08333333333333333	82	82	25/48	25/48	4/4	2	1	1/48			1/32	2/3		-2	58	Bb3	3	2195
1087/6	0.08333333333333333	82	82	13/24	13/24	4/4	2	1	1/48			1/32	2/3		2	62	D4	4	2196
725/4	0.08333333333333333	82	82	9/16	9/16	4/4	2	1	1/48			1/32	2/3		-1	65	F4	4	2197
544/3	0.08333333333333333	82	82	7/12	7/12	4/4	2	1	1/48			1/32	2/3		-2	70	Bb4	4	2198
2177/12	0.08333333333333333	82	82	29/48	29/48	4/4	2	1	1/48			1/32	2/3		2	74	D5	5	2199
363/2	0.08333333333333333	82	82	5/8	5/8	4/4	2	1	1/48			1/32	2/3		-1	77	F5	5	2200
2179/12	0.08333333333333333	82	82	31/48	31/48	4/4	2	1	1/48			1/32	2/3		2	74	D5	5	2201
545/3	0.08333333333333333	82	82	2/3	2/3	4/4	2	1	1/48			1/32	2/3		-2	70	Bb4	4	2202
727/4	0.08333333333333333	82	82	11/16	11/16	4/4	2	1	1/48			1/32	2/3		-1	65	F4	4	2203
1091/6	0.08333333333333333	82	82	17/24	17/24	4/4	2	1	1/48			1/32	2/3		2	62	D4	4	2204
2183/12	0.08333333333333333	82	82	35/48	35/48	4/4	2	1	1/48			1/32	2/3		-2	58	Bb3	3	2205
182	0.08333333333333333	82	82	3/4	3/4	4/4	2	1	1/48			1/32	2/3		-1	53	F3	3	2206
182	0.6666666666666666	82	82	3/4	3/4	4/4	1	1	1/6		1/8_c32_1	1/4	2/3		-1	77	F5	5	2171
182	0.6666666666666666	82	82	3/4	3/4	4/4	1	1	1/6		1/8_c32_1	1/4	2/3		1	79	G5	5	2171
182	0.6666666666666666	82	82	3/4	3/4	4/4	1	1	1/6		1/8_c32_1	1/4	2/3		2	86	D6	6	2171
182	0.6666666666666666	82	82	3/4	3/4	4/4	1	1	1/6		1/8_c32_2	1/4	2/3		-1	89	F6	6	2172
182	0.6666666666666666	82	82	3/4	3/4	4/4	1	1	1/6		1/8_c32_2	1/4	2/3		1	91	G6	6	2172
2185/12	0.08333333333333333	82	82	37/48	37/48	4/4	2	1	1/48			1/32	2/3		-2	58	Bb3	3	2207
1093/6	0.08333333333333333	82	82	19/24	19/24	4/4	2	1	1/48			1/32	2/3		2	62	D4	4	2208
729/4	0.08333333333333333	82	82	13/16	13/16	4/4	2	1	1/48			1/32	2/3		-1	65	F4	4	2209
547/3	0.08333333333333333	82	82	5/6	5/6	4/4	2	1	1/48			1/32	2/3		-2	70	Bb4	4	2210
2189/12	0.08333333333333333	82	82	41/48	41/48	4/4	2	1	1/48			1/32	2/3		2	74	D5	5	2211
365/2	0.08333333333333333	82	82	7/8	7/8	4/4	2	1	1/48			1/32	2/3		-1	77	F5	5	2212
2191/12	0.08333333333333333	82	82	43/48	43/48	4/4	2	1	1/48			1/32	2/3		-2	82	Bb5	5	2213
548/3	0.08333333333333333	82	82	11/12	11/12	4/4	1	1	1/48			1/32	2/3		2	86	D6	6	2173
548/3	0.08333333333333333	82	82	11/12	11/12	4/4	2	1	1/48			1/32	2/3		2	86	D6	6	2214
548/3	0.08333333333333333	82	82	11/12	11/12	4/4	1	1	1/48			1/32	2/3		-1	89	F6	6	2173
731/4	0.08333333333333333	82	82	15/16	15/16	4/4	2	1	1/48			1/32	2/3		-1	77	F5	5	2215
731/4	0.08333333333333333	82	82	15/16	15/16	4/4	1	1	1/48			1/32	2/3		1	91	G6	6	2174
1097/6	0.08333333333333333	82	82	23/24	23/24	4/4	2	1	1/48			1/32	2/3		-2	82	Bb5	5	2216
1097/6	0.08333333333333333	82	82	23/24	23/24	4/4	1	1	1/48			1/32	2/3		-1	89	F6	6	2175
2195/12	0.08333333333333333	82	82	47/48	47/48	4/4	2	1	1/48			1/32	2/3		2	86	D6	6	2217
2195/12	0.08333333333333333	82	82	47/48	47/48	4/4	1	1	1/48			1/32	2/3		1	91	G6	6	2176
183	0.25	83	83	0	0	5/4	2	1	1/16			1/16	1		-1	89	F6	6	2272
183	0.05555555555555555	83	83	0	0	5/4	1	1	1/72			1/64	8/9		-4	92	Ab6	6	2218
3295/18	0.05555555555555555	83	83	1/72	1/72	5/4	1	1	1/72			1/64	8/9		-3	87	Eb6	6	2219
1648/9	0.05555555555555555	83	83	1/36	1/36	5/4	1	1	1/72			1/64	8/9		0	84	C6	6	2220
1099/6	0.05555555555555555	83	83	1/24	1/24	5/4	1	1	1/72			1/64	8/9		-4	80	Ab5	5	2221
1649/9	0.05555555555555555	83	83	1/18	1/18	5/4	1	1	1/72			1/64	8/9		-1	89	F6	6	2222
3299/18	0.05555555555555555	83	83	5/72	5/72	5/4	1	1	1/72			1/64	8/9		-3	87	Eb6	6	2223
550/3	0.05555555555555555	83	83	1/12	1/12	5/4	1	1	1/72			1/64	8/9		0	84	C6	6	2224
3301/18	0.05555555555555555	83	83	7/72	7/72	5/4	1	1	1/72			1/64	8/9		-4	80	Ab5	5	2225
1651/9	0.05555555555555555	83	83	1/9	1/9	5/4	1	1	1/72			1/64	8/9		-1	77	F5	5	2226
367/2	0.05555555555555555	83	83	1/8	1/8	5/4	1	1	1/72			1/64	8/9		-3	75	Eb5	5	2227
1652/9	0.05555555555555555	83	83	5/36	5/36	5/4	1	1	1/72			1/64	8/9		0	72	C5	5	2228
3305/18	0.05555555555555555	83	83	11/72	11/72	5/4	1	1	1/72			1/64	8/9		-4	68	Ab4	4	2229
551/3	0.05555555555555555	83	83	1/6	1/6	5/4	1	1	1/72			1/64	8/9		0	72	C5	5	2230
3307/18	0.05555555555555555	83	83	13/72	13/72	5/4	1	1	1/72			1/64	8/9		-3	75	Eb5	5	2231
1654/9	0.05555555555555555	83	83	7/36	7/36	5/4	1	1	1/72			1/64	8/9		-1	77	F5	5	2232
1103/6	0.05555555555555555	83	83	5/24	5/24	5/4	1	1	1/72			1/64	8/9		-4	80	Ab5	5	2233
1655/9	0.05555555555555555	83	83	2/9	2/9	5/4	1	1	1/72			1/64	8/9		0	84	C6	6	2234
3311/18	0.05555555555555555	83	83	17/72	17/72	5/4	1	1	1/72			1/64	8/9		-3	87	Eb6	6	2235
184	0.05555555555555555	83	83	1/4	1/4	5/4	1	1	1/72			1/64	8/9		-4	92	Ab6	6	2236
3313/18	0.05555555555555555	83	83	19/72	19/72	5/4	1	1	1/72			1/64	8/9		-3	87	Eb6	6	2237
1657/9	0.05555555555555555	83	83	5/18	5/18	5/4	1	1	1/72			1/64	8/9		0	84	C6	6	2238
1105/6	0.05555555555555555	83	83	7/24	7/24	5/4	1	1	1/72			1/64	8/9		-4	80	Ab5	5	2239
1658/9	0.05555555555555555	83	83	11/36	11/36	5/4	1	1	1/72			1/64	8/9		-1	77	F5	5	2240
3317/18	0.05555555555555555	83	83	23/72	23/72	5/4	1	1	1/72			1/64	8/9		-3	75	Eb5	5	2241
553/3	0.05555555555555555	83	83	1/3	1/3	5/4	1	1	1/72			1/64	8/9		0	72	C5	5	2242
3319/18	0.05555555555555555	83	83	25/72	25/72	5/4	1	1	1/72			1/64	8/9		-4	68	Ab4	4	2243
