quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
59/2	0.5	9	9	3/8	3/8	4/4	2	1	1/8			1/8	1		7	73	C#5	5	225
59/2	0.5	9	9	3/8	3/8	4/4	2	1	1/8			1/8	1		6	78	F#5	5	225
237/8	0.125	9	9	13/32	13/32	4/4	1	1	1/32			1/32	1		4	64	E4	4	209
119/4	0.125	9	9	7/16	7/16	4/4	1	1	1/32			1/32	1		3	69	A4	4	210
239/8	0.125	9	9	15/32	15/32	4/4	1	1	1/32			1/32	1		4	76	E5	5	211
30	0.5	9	9	1/2	1/2	4/4	2	1	1/8			1/8	1		7	73	C#5	5	226
30	0.5	9	9	1/2	1/2	4/4	2	1	1/8			1/8	1		8	80	G#5	5	226
30	0.25	9	9	1/2	1/2	4/4	1	1	1/16			1/16	1		4	88	E6	6	212
121/4	0.25	9	9	9/16	9/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	213
61/2	0.25	9	9	5/8	5/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	214
61/2	0.5	9	9	5/8	5/8	4/4	2	1	1/8			1/8	1		8	80	G#5	5	227
61/2	0.5	9	9	5/8	5/8	4/4	2	1	1/8			1/8	1		7	85	C#6	6	227
123/4	0.25	9	9	11/16	11/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	215
31	0.5	9	9	3/4	3/4	4/4	2	1	1/8			1/8	1		6	66	F#4	4	228
31	0.5	9	9	3/4	3/4	4/4	2	1	1/8			1/8	1		7	73	C#5	5	228
31	0.25	9	9	3/4	3/4	4/4	1	1	1/16			1/16	1		3	81	A5	5	216
125/4	0.25	9	9	13/16	13/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	217
63/2	0.125	9	9	7/8	7/8	4/4	1	1	1/32			1/32	1		3	69	A4	4	218
63/2	0.5	9	9	7/8	7/8	4/4	2	1	1/8			1/8	1		7	73	C#5	5	229
63/2	0.5	9	9	7/8	7/8	4/4	2	1	1/8			1/8	1		6	78	F#5	5	229
253/8	0.125	9	9	29/32	29/32	4/4	1	1	1/32			1/32	1		4	64	E4	4	219
127/4	0.125	9	9	15/16	15/16	4/4	1	1	1/32			1/32	1		3	69	A4	4	220
255/8	0.125	9	9	31/32	31/32	4/4	1	1	1/32			1/32	1		4	76	E5	5	221
32	0.5	10	10	0	0	4/4	2	1	1/8			1/8	1		7	73	C#5	5	246
32	0.5	10	10	0	0	4/4	2	1	1/8			1/8	1		8	80	G#5	5	246
32	0.25	10	10	0	0	4/4	1	1	1/16			1/16	1		4	88	E6	6	230
129/4	0.25	10	10	1/16	1/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	231
65/2	0.25	10	10	1/8	1/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	232
65/2	0.5	10	10	1/8	1/8	4/4	2	1	1/8			1/8	1		8	80	G#5	5	247
65/2	0.5	10	10	1/8	1/8	4/4	2	1	1/8			1/8	1		7	85	C#6	6	247
131/4	0.25	10	10	3/16	3/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	233
33	0.5	10	10	1/4	1/4	4/4	2	1	1/8			1/8	1		6	66	F#4	4	248
33	0.5	10	10	1/4	1/4	4/4	2	1	1/8			1/8	1		7	73	C#5	5	248
33	0.25	10	10	1/4	1/4	4/4	1	1	1/16			1/16	1		3	81	A5	5	234
133/4	0.25	10	10	5/16	5/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	235
67/2	0.25	10	10	3/8	3/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	236
67/2	0.5	10	10	3/8	3/8	4/4	2	1	1/8			1/8	1		7	73	C#5	5	249
67/2	0.5	10	10	3/8	3/8	4/4	2	1	1/8			1/8	1		6	78	F#5	5	249
135/4	0.25	10	10	7/16	7/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	237
34	0.5	10	10	1/2	1/2	4/4	2	1	1/8			1/8	1		3	57	A3	3	250
34	0.5	10	10	1/2	1/2	4/4	2	1	1/8			1/8	1		9	63	D#4	4	250
34	0.25	10	10	1/2	1/2	4/4	1	1	1/16			1/16	1		6	66	F#4	4	238
137/4	0.25	10	10	9/16	9/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	239
69/2	1.0	10	10	5/8	5/8	4/4	2	1	1/4			1/4	1	1	9	63	D#4	4	251
69/2	1.0	10	10	5/8	5/8	4/4	2	1	1/4			1/4	1		3	69	A4	4	251
69/2	0.25	10	10	5/8	5/8	4/4	1	1	1/16			1/16	1		7	73	C#5	5	240
139/4	0.25	10	10	11/16	11/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	241
35	0.25	10	10	3/4	3/4	4/4	1	1	1/16			1/16	1		8	68	G#4	4	242
141/4	0.25	10	10	13/16	13/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	243
71/2	0.5	10	10	7/8	7/8	4/4	2	1	1/8			1/8	1	-1	9	63	D#4	4	252
71/2	0.5	10	10	7/8	7/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	252
71/2	0.5	10	10	7/8	7/8	4/4	2	1	1/8			1/8	1		9	75	D#5	5	252
71/2	0.25	10	10	7/8	7/8	4/4	1	1	1/16			1/16	1		6	78	F#5	5	244
143/4	0.25	10	10	15/16	15/16	4/4	1	1	1/16			1/16	1		7	85	C#6	6	245
36	0.5	11	11	0	0	4/4	2	1	1/8			1/8	1		7	49	C#3	3	276
36	0.5	11	11	0	0	4/4	2	1	1/8			1/8	1		8	56	G#3	3	276
145/4	0.25	11	11	1/16	1/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	253
145/4	0.25	11	11	1/16	1/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	253
73/2	0.5	11	11	1/8	1/8	4/4	2	1	1/8			1/8	1		7	61	C#4	4	277
73/2	0.5	11	11	1/8	1/8	4/4	2	1	1/8			1/8	1		8	68	G#4	4	277
73/2	0.25	11	11	1/8	1/8	4/4	1	1	1/16			1/16	1		7	85	C#6	6	254
73/2	0.25	11	11	1/8	1/8	4/4	1	1	1/16			1/16	1		8	92	G#6	6	254
147/4	0.25	11	11	3/16	3/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	255
147/4	0.25	11	11	3/16	3/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	255
37	0.5	11	11	1/4	1/4	4/4	2	1	1/8			1/8	1		7	61	C#4	4	278
37	0.5	11	11	1/4	1/4	4/4	2	1	1/8			1/8	1		8	68	G#4	4	278
297/8	0.125	11	11	9/32	9/32	4/4	1	1	1/32			1/32	1		7	73	C#5	5	256
149/4	0.125	11	11	5/16	5/16	4/4	1	1	1/32			1/32	1		8	80	G#5	5	257
299/8	0.125	11	11	11/32	11/32	4/4	1	1	1/32			1/32	1		7	85	C#6	6	258
75/2	0.5	11	11	3/8	3/8	4/4	2	1	1/8			1/8	1		7	73	C#5	5	279
75/2	0.5	11	11	3/8	3/8	4/4	2	1	1/8			1/8	1		8	80	G#5	5	279
75/2	0.125	11	11	3/8	3/8	4/4	1	1	1/32			1/32	1		8	92	G#6	6	259
301/8	0.125	11	11	13/32	13/32	4/4	1	1	1/32			1/32	1		7	85	C#6	6	260
151/4	0.125	11	11	7/16	7/16	4/4	1	1	1/32			1/32	1		8	80	G#5	5	261
303/8	0.125	11	11	15/32	15/32	4/4	1	1	1/32			1/32	1		7	73	C#5	5	262
38	0.5	11	11	1/2	1/2	4/4	2	1	1/8			1/8	1		3	69	A4	4	280
38	0.5	11	11	1/2	1/2	4/4	2	1	1/8			1/8	1		2	74	D5	5	280
229/6	0.16666666666666666	11	11	13/24	13/24	4/4	1	1	1/24			1/16	2/3		6	78	F#5	5	263
115/3	0.16666666666666666	11	11	7/12	7/12	4/4	1	1	1/24			1/16	2/3		8	80	G#5	5	264
77/2	0.5	11	11	5/8	5/8	4/4	2	1	1/8			1/8	1		2	74	D5	5	281
77/2	0.5	11	11	5/8	5/8	4/4	2	1	1/8			1/8	1		3	81	A5	5	281
77/2	0.16666666666666666	11	11	5/8	5/8	4/4	1	1	1/24			1/16	2/3		7	85	C#6	6	265
116/3	0.16666666666666666	11	11	2/3	2/3	4/4	1	1	1/24			1/16	2/3		6	90	F#6	6	266
233/6	0.16666666666666666	11	11	17/24	17/24	4/4	1	1	1/24			1/16	2/3		7	85	C#6	6	267
39	0.5	11	11	3/4	3/4	4/4	2	1	1/8			1/8	1		2	74	D5	5	282
39	0.125	11	11	3/4	3/4	4/4	1	1	1/32			1/32	1		8	80	G#5	5	268
39	0.5	11	11	3/4	3/4	4/4	2	1	1/8			1/8	1		3	81	A5	5	282
313/8	0.125	11	11	25/32	25/32	4/4	1	1	1/32			1/32	1		7	85	C#6	6	269
157/4	0.125	11	11	13/16	13/16	4/4	1	1	1/32			1/32	1		8	80	G#5	5	270
315/8	0.125	11	11	27/32	27/32	4/4	1	1	1/32			1/32	1		7	85	C#6	6	271
79/2	0.125	11	11	7/8	7/8	4/4	1	1	1/32			1/32	1		6	78	F#5	5	272
79/2	0.5	11	11	7/8	7/8	4/4	2	1	1/8			1/8	1		6	78	F#5	5	283
79/2	0.5	11	11	7/8	7/8	4/4	2	1	1/8			1/8	1		2	86	D6	6	283
317/8	0.125	11	11	29/32	29/32	4/4	1	1	1/32			1/32	1		7	85	C#6	6	273
159/4	0.125	11	11	15/16	15/16	4/4	1	1	1/32			1/32	1		6	78	F#5	5	274
319/8	0.125	11	11	31/32	31/32	4/4	1	1	1/32			1/32	1		7	85	C#6	6	275
40	0.5	12	12	0	0	4/4	2	1	1/8			1/8	1		7	61	C#4	4	287
40	0.5	12	12	0	0	4/4	2	1	1/8			1/8	1		8	68	G#4	4	287
161/4	0.25	12	12	1/16	1/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	284
161/4	0.25	12	12	1/16	1/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	284
81/2	0.5	12	12	1/8	1/8	4/4	2	1	1/8			1/8	1		8	68	G#4	4	288
81/2	0.5	12	12	1/8	1/8	4/4	2	1	1/8			1/8	1		7	73	C#5	5	288
81/2	0.25	12	12	1/8	1/8	4/4	1	1	1/16			1/16	1		7	85	C#6	6	285
81/2	0.25	12	12	1/8	1/8	4/4	1	1	1/16			1/16	1		8	92	G#6	6	285
163/4	0.25	12	12	3/16	3/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	286
163/4	0.25	12	12	3/16	3/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	286
41	0.5	13	13	0	0	4/4	2	1	1/8			1/8	1		7	73	C#5	5	309
41	0.5	13	13	0	0	4/4	2	1	1/8			1/8	1		8	80	G#5	5	309
329/8	0.125	13	13	1/32	1/32	4/4	1	1	1/32			1/32	1		2	62	D4	4	289
165/4	0.125	13	13	1/16	1/16	4/4	1	1	1/32			1/32	1		3	69	A4	4	290
331/8	0.125	13	13	3/32	3/32	4/4	1	1	1/32			1/32	1		2	74	D5	5	291
83/2	0.5	13	13	1/8	1/8	4/4	2	1	1/8			1/8	1		5	71	B4	4	310
83/2	0.5	13	13	1/8	1/8	4/4	2	1	1/8			1/8	1		6	78	F#5	5	310
83/2	0.125	13	13	1/8	1/8	4/4	1	1	1/32			1/32	1		3	81	A5	5	292
333/8	0.125	13	13	5/32	5/32	4/4	1	1	1/32			1/32	1		2	74	D5	5	293
167/4	0.125	13	13	3/16	3/16	4/4	1	1	1/32			1/32	1		3	69	A4	4	294
335/8	0.125	13	13	7/32	7/32	4/4	1	1	1/32			1/32	1		2	62	D4	4	295
42	0.5	13	13	1/4	1/4	4/4	2	1	1/8			1/8	1		7	61	C#4	4	311
42	0.5	13	13	1/4	1/4	4/4	2	1	1/8			1/8	1		8	68	G#4	4	311
169/4	0.25	13	13	5/16	5/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	296
169/4	0.25	13	13	5/16	5/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	296
85/2	0.5	13	13	3/8	3/8	4/4	2	1	1/8			1/8	1		8	68	G#4	4	312
85/2	0.5	13	13	3/8	3/8	4/4	2	1	1/8			1/8	1		7	73	C#5	5	312
85/2	0.25	13	13	3/8	3/8	4/4	1	1	1/16			1/16	1		8	80	G#5	5	297
85/2	0.25	13	13	3/8	3/8	4/4	1	1	1/16			1/16	1		7	85	C#6	6	297
171/4	0.25	13	13	7/16	7/16	4/4	1	1	1/16			1/16	1		8	68	G#4	4	298
171/4	0.25	13	13	7/16	7/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	298
43	0.5	13	13	1/2	1/2	4/4	2	1	1/8			1/8	1		8	80	G#5	5	313
43	0.5	13	13	1/2	1/2	4/4	2	1	1/8			1/8	1		7	85	C#6	6	313
345/8	0.125	13	13	17/32	17/32	4/4	1	1	1/32			1/32	1		3	69	A4	4	299
173/4	0.125	13	13	9/16	9/16	4/4	1	1	1/32			1/32	1		2	74	D5	5	300
347/8	0.125	13	13	19/32	19/32	4/4	1	1	1/32			1/32	1		3	81	A5	5	301
87/2	0.5	13	13	5/8	5/8	4/4	2	1	1/8			1/8	1		6	78	F#5	5	314
87/2	0.5	13	13	5/8	5/8	4/4	2	1	1/8			1/8	1		5	83	B5	5	314
87/2	0.125	13	13	5/8	5/8	4/4	1	1	1/32			1/32	1		2	86	D6	6	302
349/8	0.125	13	13	21/32	21/32	4/4	1	1	1/32			1/32	1		3	81	A5	5	303
175/4	0.125	13	13	11/16	11/16	4/4	1	1	1/32			1/32	1		2	74	D5	5	304
351/8	0.125	13	13	23/32	23/32	4/4	1	1	1/32			1/32	1		3	69	A4	4	305
44	0.5	13	13	3/4	3/4	4/4	2	1	1/8			1/8	1		7	73	C#5	5	315
44	0.5	13	13	3/4	3/4	4/4	2	1	1/8			1/8	1		8	80	G#5	5	315
177/4	0.25	13	13	13/16	13/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	306
177/4	0.25	13	13	13/16	13/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	306
89/2	0.5	13	13	7/8	7/8	4/4	2	1	1/8			1/8	1		8	80	G#5	5	316
89/2	0.25	13	13	7/8	7/8	4/4	1	1	1/16			1/16	1		7	85	C#6	6	307
89/2	0.5	13	13	7/8	7/8	4/4	2	1	1/8			1/8	1		7	85	C#6	6	316
89/2	0.25	13	13	7/8	7/8	4/4	1	1	1/16			1/16	1		8	92	G#6	6	307
179/4	0.25	13	13	15/16	15/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	308
179/4	0.25	13	13	15/16	15/16	4/4	1	1	1/16			1/16	1		8	80	G#5	5	308
45	0.5	14	14	0	0	4/4	2	1	1/8			1/8	1		7	85	C#6	6	345
45	0.5	14	14	0	0	4/4	2	1	1/8			1/8	1		8	92	G#6	6	345
361/8	0.125	14	14	1/32	1/32	4/4	1	1	1/32			1/32	1		2	74	D5	5	317
181/4	0.125	14	14	1/16	1/16	4/4	1	1	1/32			1/32	1		3	81	A5	5	318
363/8	0.125	14	14	3/32	3/32	4/4	1	1	1/32			1/32	1		2	86	D6	6	319
91/2	0.5	14	14	1/8	1/8	4/4	2	1	1/8			1/8	1		5	83	B5	5	346
91/2	0.5	14	14	1/8	1/8	4/4	2	1	1/8			1/8	1		6	90	F#6	6	346
91/2	0.125	14	14	1/8	1/8	4/4	1	1	1/32			1/32	1		3	93	A6	6	320
365/8	0.125	14	14	5/32	5/32	4/4	1	1	1/32			1/32	1		2	86	D6	6	321
183/4	0.125	14	14	3/16	3/16	4/4	1	1	1/32			1/32	1		3	81	A5	5	322
367/8	0.125	14	14	7/32	7/32	4/4	1	1	1/32			1/32	1		2	74	D5	5	323
46	0.5	14	14	1/4	1/4	4/4	2	1	1/8			1/8	1		8	80	G#5	5	347
46	0.5	14	14	1/4	1/4	4/4	2	1	1/8			1/8	1		7	85	C#6	6	347
369/8	0.125	14	14	9/32	9/32	4/4	1	1	1/32			1/32	1		3	69	A4	4	324
185/4	0.125	14	14	5/16	5/16	4/4	1	1	1/32			1/32	1		2	74	D5	5	325
371/8	0.125	14	14	11/32	11/32	4/4	1	1	1/32			1/32	1		3	81	A5	5	326
93/2	0.5	14	14	3/8	3/8	4/4	2	1	1/8			1/8	1		6	78	F#5	5	348
93/2	0.5	14	14	3/8	3/8	4/4	2	1	1/8			1/8	1		5	83	B5	5	348
93/2	0.125	14	14	3/8	3/8	4/4	1	1	1/32			1/32	1		2	86	D6	6	327
373/8	0.125	14	14	13/32	13/32	4/4	1	1	1/32			1/32	1		3	81	A5	5	328
187/4	0.125	14	14	7/16	7/16	4/4	1	1	1/32			1/32	1		2	74	D5	5	329
375/8	0.125	14	14	15/32	15/32	4/4	1	1	1/32			1/32	1		3	69	A4	4	330
47	0.5	14	14	1/2	1/2	4/4	2	1	1/8			1/8	1		7	73	C#5	5	349
47	0.5	14	14	1/2	1/2	4/4	2	1	1/8			1/8	1		8	80	G#5	5	349
377/8	0.125	14	14	17/32	17/32	4/4	1	1	1/32			1/32	1		2	74	D5	5	331
189/4	0.125	14	14	9/16	9/16	4/4	1	1	1/32			1/32	1		3	81	A5	5	332
379/8	0.125	14	14	19/32	19/32	4/4	1	1	1/32			1/32	1		2	86	D6	6	333
95/2	0.5	14	14	5/8	5/8	4/4	2	1	1/8			1/8	1		5	71	B4	4	350
95/2	0.5	14	14	5/8	5/8	4/4	2	1	1/8			1/8	1		6	78	F#5	5	350
95/2	0.125	14	14	5/8	5/8	4/4	1	1	1/32			1/32	1		3	93	A6	6	334
381/8	0.125	14	14	21/32	21/32	4/4	1	1	1/32			1/32	1		2	86	D6	6	335
191/4	0.125	14	14	11/16	11/16	4/4	1	1	1/32			1/32	1		3	81	A5	5	336
383/8	0.125	14	14	23/32	23/32	4/4	1	1	1/32			1/32	1		2	74	D5	5	337
48	0.5	14	14	3/4	3/4	4/4	2	1	1/8			1/8	1		8	68	G#4	4	351
48	0.5	14	14	3/4	3/4	4/4	2	1	1/8			1/8	1		7	73	C#5	5	351
385/8	0.125	14	14	25/32	25/32	4/4	1	1	1/32			1/32	1		3	69	A4	4	338
193/4	0.125	14	14	13/16	13/16	4/4	1	1	1/32			1/32	1		2	74	D5	5	339
387/8	0.125	14	14	27/32	27/32	4/4	1	1	1/32			1/32	1		3	81	A5	5	340
97/2	0.5	14	14	7/8	7/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	352
97/2	0.5	14	14	7/8	7/8	4/4	2	1	1/8			1/8	1		5	71	B4	4	352
97/2	0.125	14	14	7/8	7/8	4/4	1	1	1/32			1/32	1		2	86	D6	6	341
389/8	0.125	14	14	29/32	29/32	4/4	1	1	1/32			1/32	1		3	81	A5	5	342
195/4	0.125	14	14	15/16	15/16	4/4	1	1	1/32			1/32	1		2	74	D5	5	343
391/8	0.125	14	14	31/32	31/32	4/4	1	1	1/32			1/32	1		3	69	A4	4	344
49	4.0	15	15	0	0	4/4	2	2	1			1	1		7	37	C#2	2	376
49	4.0	15	15	0	0	4/4	2	2	1			1	1		8	44	G#2	2	376
295/6	0.16666666666666666	15	15	1/24	1/24	4/4	1	1	1/24			1/16	2/3		8	68	G#4	4	353
295/6	0.16666666666666666	15	15	1/24	1/24	4/4	1	1	1/24			1/16	2/3		7	73	C#5	5	353
148/3	0.16666666666666666	15	15	1/12	1/12	4/4	1	1	1/24			1/16	2/3		8	80	G#5	5	354
99/2	0.5	15	15	1/8	1/8	4/4	2	1	1/8			1/8	1		5	71	B4	4	369
149/3	0.16666666666666666	15	15	1/6	1/6	4/4	1	1	1/24			1/16	2/3		8	68	G#4	4	355
149/3	0.16666666666666666	15	15	1/6	1/6	4/4	1	1	1/24			1/16	2/3		7	73	C#5	5	355
299/6	0.16666666666666666	15	15	5/24	5/24	4/4	1	1	1/24			1/16	2/3		8	80	G#5	5	356
50	0.5	15	15	1/4	1/4	4/4	2	1	1/8			1/8	1		8	68	G#4	4	370
301/6	0.16666666666666666	15	15	7/24	7/24	4/4	1	1	1/24			1/16	2/3		8	68	G#4	4	357
301/6	0.16666666666666666	15	15	7/24	7/24	4/4	1	1	1/24			1/16	2/3		7	73	C#5	5	357
151/3	0.16666666666666666	15	15	1/3	1/3	4/4	1	1	1/24			1/16	2/3		8	80	G#5	5	358
101/2	0.5	15	15	3/8	3/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	371
152/3	0.16666666666666666	15	15	5/12	5/12	4/4	1	1	1/24			1/16	2/3		8	68	G#4	4	359
152/3	0.16666666666666666	15	15	5/12	5/12	4/4	1	1	1/24			1/16	2/3		7	73	C#5	5	359
305/6	0.16666666666666666	15	15	11/24	11/24	4/4	1	1	1/24			1/16	2/3		8	80	G#5	5	360
51	0.5	15	15	1/2	1/2	4/4	2	1	1/8			1/8	1		8	68	G#4	4	372
307/6	0.16666666666666666	15	15	13/24	13/24	4/4	1	1	1/24			1/16	2/3		8	68	G#4	4	361
307/6	0.16666666666666666	15	15	13/24	13/24	4/4	1	1	1/24			1/16	2/3		7	73	C#5	5	361
154/3	0.16666666666666666	15	15	7/12	7/12	4/4	1	1	1/24			1/16	2/3		8	80	G#5	5	362
103/2	0.5	15	15	5/8	5/8	4/4	2	1	1/8			1/8	1		5	71	B4	4	373
155/3	0.16666666666666666	15	15	2/3	2/3	4/4	1	1	1/24			1/16	2/3		8	68	G#4	4	363
155/3	0.16666666666666666	15	15	2/3	2/3	4/4	1	1	1/24			1/16	2/3		7	73	C#5	5	363
311/6	0.16666666666666666	15	15	17/24	17/24	4/4	1	1	1/24			1/16	2/3		8	80	G#5	5	364
52	0.5	15	15	3/4	3/4	4/4	2	1	1/8			1/8	1		8	68	G#4	4	374
313/6	0.16666666666666666	15	15	19/24	19/24	4/4	1	1	1/24			1/16	2/3		8	68	G#4	4	365
313/6	0.16666666666666666	15	15	19/24	19/24	4/4	1	1	1/24			1/16	2/3		7	73	C#5	5	365
157/3	0.16666666666666666	15	15	5/6	5/6	4/4	1	1	1/24			1/16	2/3		8	80	G#5	5	366
105/2	0.5	15	15	7/8	7/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	375
158/3	0.16666666666666666	15	15	11/12	11/12	4/4	1	1	1/24			1/16	2/3		8	68	G#4	4	367
158/3	0.16666666666666666	15	15	11/12	11/12	4/4	1	1	1/24			1/16	2/3		7	73	C#5	5	367
317/6	0.16666666666666666	15	15	23/24	23/24	4/4	1	1	1/24			1/16	2/3		8	80	G#5	5	368
53	0.5	16	16	0	0	4/4	2	1	1/8			1/8	1		7	61	C#4	4	405
425/8	0.125	16	16	1/32	1/32	4/4	1	1	1/32			1/32	1		7	61	C#4	4	377
213/4	0.125	16	16	1/16	1/16	4/4	1	1	1/32			1/32	1		8	68	G#4	4	378
427/8	0.125	16	16	3/32	3/32	4/4	1	1	1/32			1/32	1		7	73	C#5	5	379
107/2	0.5	16	16	1/8	1/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	406
107/2	0.5	16	16	1/8	1/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	406
107/2	0.125	16	16	1/8	1/8	4/4	1	1	1/32			1/32	1		8	80	G#5	5	380
429/8	0.125	16	16	5/32	5/32	4/4	1	1	1/32			1/32	1		7	73	C#5	5	381
215/4	0.125	16	16	3/16	3/16	4/4	1	1	1/32			1/32	1		8	68	G#4	4	382
431/8	0.125	16	16	7/32	7/32	4/4	1	1	1/32			1/32	1		7	61	C#4	4	383
54	0.5	16	16	1/4	1/4	4/4	2	1	1/8			1/8	1		8	56	G#3	3	407
54	0.5	16	16	1/4	1/4	4/4	2	1	1/8			1/8	1		4	64	E4	4	407
433/8	0.125	16	16	9/32	9/32	4/4	1	1	1/32			1/32	1		7	61	C#4	4	384
217/4	0.125	16	16	5/16	5/16	4/4	1	1	1/32			1/32	1		8	68	G#4	4	385
435/8	0.125	16	16	11/32	11/32	4/4	1	1	1/32			1/32	1		7	73	C#5	5	386
109/2	0.5	16	16	3/8	3/8	4/4	2	1	1/8			1/8	1		6	54	F#3	3	408
109/2	0.5	16	16	3/8	3/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	408
109/2	0.125	16	16	3/8	3/8	4/4	1	1	1/32			1/32	1		8	80	G#5	5	387
437/8	0.125	16	16	13/32	13/32	4/4	1	1	1/32			1/32	1		7	73	C#5	5	388
219/4	0.125	16	16	7/16	7/16	4/4	1	1	1/32			1/32	1		8	68	G#4	4	389
439/8	0.125	16	16	15/32	15/32	4/4	1	1	1/32			1/32	1		7	61	C#4	4	390
55	0.5	16	16	1/2	1/2	4/4	2	1	1/8			1/8	1		8	56	G#3	3	409
55	0.5	16	16	1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	409
441/8	0.125	16	16	17/32	17/32	4/4	1	1	1/32			1/32	1		7	61	C#4	4	391
221/4	0.125	16	16	9/16	9/16	4/4	1	1	1/32			1/32	1		8	68	G#4	4	392
443/8	0.125	16	16	19/32	19/32	4/4	1	1	1/32			1/32	1		7	73	C#5	5	393
111/2	0.5	16	16	5/8	5/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	410
111/2	0.5	16	16	5/8	5/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	410
111/2	0.125	16	16	5/8	5/8	4/4	1	1	1/32			1/32	1		8	80	G#5	5	394
445/8	0.125	16	16	21/32	21/32	4/4	1	1	1/32			1/32	1		7	73	C#5	5	395
223/4	0.125	16	16	11/16	11/16	4/4	1	1	1/32			1/32	1		8	68	G#4	4	396
447/8	0.125	16	16	23/32	23/32	4/4	1	1	1/32			1/32	1		7	61	C#4	4	397
56	0.5	16	16	3/4	3/4	4/4	2	1	1/8			1/8	1		8	56	G#3	3	411
56	0.5	16	16	3/4	3/4	4/4	2	1	1/8			1/8	1		4	64	E4	4	411
449/8	0.125	16	16	25/32	25/32	4/4	1	1	1/32			1/32	1		7	61	C#4	4	398
225/4	0.125	16	16	13/16	13/16	4/4	1	1	1/32			1/32	1		8	68	G#4	4	399
451/8	0.125	16	16	27/32	27/32	4/4	1	1	1/32			1/32	1		7	73	C#5	5	400
113/2	0.5	16	16	7/8	7/8	4/4	2	1	1/8			1/8	1		6	54	F#3	3	412
113/2	0.5	16	16	7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	412
113/2	0.125	16	16	7/8	7/8	4/4	1	1	1/32			1/32	1		8	80	G#5	5	401
453/8	0.125	16	16	29/32	29/32	4/4	1	1	1/32			1/32	1		7	73	C#5	5	402
227/4	0.125	16	16	15/16	15/16	4/4	1	1	1/32			1/32	1		8	68	G#4	4	403
455/8	0.125	16	16	31/32	31/32	4/4	1	1	1/32			1/32	1		7	61	C#4	4	404
57	0.5	17	17	0	0	2/4	2	1	1/8			1/8	1		7	49	C#3	3	425
457/8	0.125	17	17	1/32	1/32	2/4	1	1	1/32			1/32	1		7	49	C#3	3	413
229/4	0.125	17	17	1/16	1/16	2/4	1	1	1/32			1/32	1		8	56	G#3	3	414
459/8	0.125	17	17	3/32	3/32	2/4	1	1	1/32			1/32	1		7	61	C#4	4	415
115/2	0.5	17	17	1/8	1/8	2/4	2	1	1/8			1/8	1		8	56	G#3	3	426
461/8	0.125	17	17	5/32	5/32	2/4	1	1	1/32			1/32	1		8	56	G#3	3	416
231/4	0.125	17	17	3/16	3/16	2/4	1	1	1/32			1/32	1		7	61	C#4	4	417
463/8	0.125	17	17	7/32	7/32	2/4	1	1	1/32			1/32	1		8	68	G#4	4	418
58	0.5	17	17	1/4	1/4	2/4	2	1	1/8			1/8	1		7	61	C#4	4	427
465/8	0.125	17	17	9/32	9/32	2/4	1	1	1/32			1/32	1		7	61	C#4	4	419
233/4	0.125	17	17	5/16	5/16	2/4	1	1	1/32			1/32	1		8	68	G#4	4	420
