mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb	Ottava:8va	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
122	114	615/2	615/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	3555									272	121							
122	114	1231/4	1231/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	3556									272	121							
122	114	308	308	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	3557									272	121							
122	114	1233/4	1233/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	3558									272	121							
122	114	617/2	617/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	3559									272	121							
122	114	1235/4	1235/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	3560									272	121							
122	114	309	309	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	3561									272	121							
122	114	1237/4	1237/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	3562									272	121							
122	114	619/2	619/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	3563									272	121							
122	114	1239/4	1239/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	3564									272	121							
122	114	310	310	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	3565									272	121							
122	114	1241/4	1241/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	3566									272	121							
122	114	621/2	621/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	3567									272	121							
122	114	1243/4	1243/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	3568										121							
123	115	311	311	0.0	0	0	Dynamic	3/4	1	1	0						p																
123	115	311	311	0.0	0	0	Spanner	3/4	1	1	0																						29
123	115	311	311	3.0	0	0	Chord	3/4	1	1	3/4		c32	1/2	3/2	3569									278								29
123	115	311	311	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	3570									278								29
123	115	311	311	0.0	0	0	Spanner	3/4	1	2	0																						29
123	115	311	311	0.0	0	0	Spanner	3/4	2	1	0																						
123	115	311	311	0.0	0	0	Spanner	3/4	2	1	0															122							
123	115	311	311	0.125	0	0	Chord	3/4	2	1	1/32			1/32	1	3571									279	122							
123	115	2489/8	2489/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32			1/32	1	3572									279	122							
123	115	1245/4	1245/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32			1/32	1	3573									279	122							
123	115	2491/8	2491/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32			1/32	1	3574									279	122							
123	115	623/2	623/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32			1/32	1	3575									279	122							
123	115	2493/8	2493/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32			1/32	1	3576									279	122							
123	115	1247/4	1247/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32			1/32	1	3577									279	122							
123	115	2495/8	2495/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32			1/32	1	3578									279	122							
123	115	312	312	0.125	1/4	1/4	Chord	3/4	2	1	1/32			1/32	1	3579									279	122							
123	115	2497/8	2497/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32			1/32	1	3580									279	122							
123	115	1249/4	1249/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32			1/32	1	3581									279	122							
123	115	2499/8	2499/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32			1/32	1	3582									279	122							
123	115	625/2	625/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32			1/32	1	3583									279	122							
123	115	2501/8	2501/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32			1/32	1	3584									279	122							
123	115	1251/4	1251/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32			1/32	1	3585									279	122							
123	115	2503/8	2503/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32			1/32	1	3586									279	122							
123	115	313	313	0.08333333333333333	1/2	1/2	Chord	3/4	2	1	1/48			1/32	2/3	3587									279	122							
123	115	3757/12	3757/12	0.08333333333333333	25/48	25/48	Chord	3/4	2	1	1/48			1/32	2/3	3588									279	122							
123	115	1879/6	1879/6	0.08333333333333333	13/24	13/24	Chord	3/4	2	1	1/48			1/32	2/3	3589									279	122							
123	115	1253/4	1253/4	0.08333333333333333	9/16	9/16	Chord	3/4	2	1	1/48			1/32	2/3	3590									279	122							
123	115	940/3	940/3	0.08333333333333333	7/12	7/12	Chord	3/4	2	1	1/48			1/32	2/3	3591									279	122							
123	115	3761/12	3761/12	0.08333333333333333	29/48	29/48	Chord	3/4	2	1	1/48			1/32	2/3	3592									279	122							
123	115	627/2	627/2	0.08333333333333333	5/8	5/8	Chord	3/4	2	1	1/48			1/32	2/3	3593									279	122							
123	115	3763/12	3763/12	0.08333333333333333	31/48	31/48	Chord	3/4	2	1	1/48			1/32	2/3	3594									279	122							
123	115	941/3	941/3	0.08333333333333333	2/3	2/3	Chord	3/4	2	1	1/48			1/32	2/3	3595									279	122							
123	115	1255/4	1255/4	0.08333333333333333	11/16	11/16	Chord	3/4	2	1	1/48			1/32	2/3	3596									279	122							
123	115	1883/6	1883/6	0.08333333333333333	17/24	17/24	Chord	3/4	2	1	1/48			1/32	2/3	3597									279	122							
123	115	3767/12	3767/12	0.08333333333333333	35/48	35/48	Chord	3/4	2	1	1/48			1/32	2/3	3598									279	122							
124	116	314	314	0.0	0	0	Spanner	3/4	1	1	0																						
124	116	314	314	0.09090909090909091	0	0	Chord	3/4	1	1	1/44			1/32	8/11	3599									280								
124	116	3455/11	3455/11	0.0	1/44	1/44	Spanner	3/4	1	1	0														280							60	
124	116	3455/11	3455/11	0.09090909090909091	1/44	1/44	Chord	3/4	1	1	1/44			1/32	8/11	3600									280							60	
124	116	3456/11	3456/11	0.09090909090909091	1/22	1/22	Chord	3/4	1	1	1/44			1/32	8/11	3601									280							60	
124	116	3457/11	3457/11	0.09090909090909091	3/44	3/44	Chord	3/4	1	1	1/44			1/32	8/11	3602									280							60	
124	116	3458/11	3458/11	0.09090909090909091	1/11	1/11	Chord	3/4	1	1	1/44			1/32	8/11	3603									280							60	
124	116	3459/11	3459/11	0.09090909090909091	5/44	5/44	Chord	3/4	1	1	1/44			1/32	8/11	3604									280							60	
124	116	3460/11	3460/11	0.09090909090909091	3/22	3/22	Chord	3/4	1	1	1/44			1/32	8/11	3605									280							60	
124	116	3461/11	3461/11	0.09090909090909091	7/44	7/44	Chord	3/4	1	1	1/44			1/32	8/11	3606									280							60	
124	116	3462/11	3462/11	0.09090909090909091	2/11	2/11	Chord	3/4	1	1	1/44			1/32	8/11	3607									280							60	
124	116	3463/11	3463/11	0.09090909090909091	9/44	9/44	Chord	3/4	1	1	1/44			1/32	8/11	3608									280							60	
124	116	3464/11	3464/11	0.09090909090909091	5/22	5/22	Chord	3/4	1	1	1/44			1/32	8/11	3609									280							60	
124	116	315	315	0.09090909090909091	1/4	1/4	Chord	3/4	1	1	1/44			1/32	8/11	3610									280							60	
124	116	3466/11	3466/11	0.09090909090909091	3/11	3/11	Chord	3/4	1	1	1/44			1/32	8/11	3611									280							60	
124	116	3467/11	3467/11	0.09090909090909091	13/44	13/44	Chord	3/4	1	1	1/44			1/32	8/11	3612									280							60	
124	116	3468/11	3468/11	0.09090909090909091	7/22	7/22	Chord	3/4	1	1	1/44			1/32	8/11	3613									280							60	
124	116	3469/11	3469/11	0.09090909090909091	15/44	15/44	Chord	3/4	1	1	1/44			1/32	8/11	3614									280							60	
124	116	3470/11	3470/11	0.09090909090909091	4/11	4/11	Chord	3/4	1	1	1/44			1/32	8/11	3615									280							60	
124	116	3471/11	3471/11	0.09090909090909091	17/44	17/44	Chord	3/4	1	1	1/44			1/32	8/11	3616									280							60	
124	116	3472/11	3472/11	0.09090909090909091	9/22	9/22	Chord	3/4	1	1	1/44			1/32	8/11	3617									280							60	
124	116	3473/11	3473/11	0.09090909090909091	19/44	19/44	Chord	3/4	1	1	1/44			1/32	8/11	3618									280							60	
124	116	3474/11	3474/11	0.09090909090909091	5/11	5/11	Chord	3/4	1	1	1/44			1/32	8/11	3619									280							60	
124	116	3475/11	3475/11	0.09090909090909091	21/44	21/44	Chord	3/4	1	1	1/44			1/32	8/11	3620									280							60	
124	116	316	316	0.06666666666666667	1/2	1/2	Chord	3/4	1	1	1/60			1/32	8/15	3621									280							60	
124	116	4741/15	4741/15	0.06666666666666667	31/60	31/60	Chord	3/4	1	1	1/60			1/32	8/15	3622									280							60	
124	116	4742/15	4742/15	0.06666666666666667	8/15	8/15	Chord	3/4	1	1	1/60			1/32	8/15	3623									280							60	
124	116	1581/5	1581/5	0.06666666666666667	11/20	11/20	Chord	3/4	1	1	1/60			1/32	8/15	3624									280							60	
124	116	4744/15	4744/15	0.06666666666666667	17/30	17/30	Chord	3/4	1	1	1/60			1/32	8/15	3625									280							60	
124	116	949/3	949/3	0.06666666666666667	7/12	7/12	Chord	3/4	1	1	1/60			1/32	8/15	3626									280							60	
124	116	1582/5	1582/5	0.06666666666666667	3/5	3/5	Chord	3/4	1	1	1/60			1/32	8/15	3627									280							60	
124	116	4747/15	4747/15	0.06666666666666667	37/60	37/60	Chord	3/4	1	1	1/60			1/32	8/15	3628									280							60	
124	116	4748/15	4748/15	0.06666666666666667	19/30	19/30	Chord	3/4	1	1	1/60			1/32	8/15	3629									280							60	
124	116	1583/5	1583/5	0.06666666666666667	13/20	13/20	Chord	3/4	1	1	1/60			1/32	8/15	3630									280							60	
124	116	950/3	950/3	0.06666666666666667	2/3	2/3	Chord	3/4	1	1	1/60			1/32	8/15	3631									280							60	
124	116	4751/15	4751/15	0.06666666666666667	41/60	41/60	Chord	3/4	1	1	1/60			1/32	8/15	3632									280							60	
124	116	1584/5	1584/5	0.06666666666666667	7/10	7/10	Chord	3/4	1	1	1/60			1/32	8/15	3633									280							60	
124	116	4753/15	4753/15	0.06666666666666667	43/60	43/60	Chord	3/4	1	1	1/60			1/32	8/15	3634									280							60	
124	116	4754/15	4754/15	0.06666666666666667	11/15	11/15	Chord	3/4	1	1	1/60			1/32	8/15	3635																60	
124	116	314	314	0.0	0	0	Dynamic	3/4	2	1	0						f																
124	116	314	314	0.0	0	0	Spanner	3/4	2	1	0															123							
124	116	314	314	0.0	0	0	Spanner	3/4	2	1	0															123							
124	116	314	314	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	3636										123							
124	116	6339/20	6339/20	0.05	59/80	59/80	Chord	3/4	2	2	1/80			1/8	1/10	3637										123							
125	117	317	317	0.0	0	0	Dynamic	3/4	1	1	0						pp																
125	117	317	317	0.0	0	0	Spanner	3/4	1	1	0																						
125	117	317	317	0.0	0	0	Spanner	3/4	1	1	0																						30
125	117	317	317	3.0	0	0	Chord	3/4	1	1	3/4		c32	1/2	3/2	3638									281								30
125	117	317	317	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	3639									281								30
125	117	317	317	0.0	0	0	Spanner	3/4	2	1	0																						
125	117	317	317	0.0	0	0	Spanner	3/4	2	1	0															124							
125	117	317	317	0.125	0	0	Chord	3/4	2	1	1/32			1/32	1	3640									282	124							
125	117	2537/8	2537/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32			1/32	1	3641									282	124							
125	117	1269/4	1269/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32			1/32	1	3642									282	124							
125	117	2539/8	2539/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32			1/32	1	3643									282	124							
125	117	635/2	635/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32			1/32	1	3644									282	124							
125	117	2541/8	2541/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32			1/32	1	3645									282	124							
125	117	1271/4	1271/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32			1/32	1	3646									282	124							
125	117	2543/8	2543/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32			1/32	1	3647									282	124							
125	117	318	318	0.125	1/4	1/4	Chord	3/4	2	1	1/32			1/32	1	3648									282	124							
125	117	2545/8	2545/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32			1/32	1	3649									282	124							
125	117	1273/4	1273/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32			1/32	1	3650									282	124							
125	117	2547/8	2547/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32			1/32	1	3651									282	124							
125	117	637/2	637/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32			1/32	1	3652									282	124							
125	117	2549/8	2549/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32			1/32	1	3653									282	124							
125	117	1275/4	1275/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32			1/32	1	3654									282	124							
125	117	2551/8	2551/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32			1/32	1	3655									282	124							
125	117	319	319	0.1111111111111111	1/2	1/2	Chord	3/4	2	1	1/36			1/32	8/9	3656									282	124							
125	117	2872/9	2872/9	0.1111111111111111	19/36	19/36	Chord	3/4	2	1	1/36			1/32	8/9	3657									282	124							
125	117	2873/9	2873/9	0.1111111111111111	5/9	5/9	Chord	3/4	2	1	1/36			1/32	8/9	3658									282	124							
125	117	958/3	958/3	0.1111111111111111	7/12	7/12	Chord	3/4	2	1	1/36			1/32	8/9	3659									282	124							
125	117	2875/9	2875/9	0.1111111111111111	11/18	11/18	Chord	3/4	2	1	1/36			1/32	8/9	3660									282	124							
125	117	2876/9	2876/9	0.1111111111111111	23/36	23/36	Chord	3/4	2	1	1/36			1/32	8/9	3661									282	124							
125	117	959/3	959/3	0.1111111111111111	2/3	2/3	Chord	3/4	2	1	1/36			1/32	8/9	3662									282	124							
125	117	2878/9	2878/9	0.1111111111111111	25/36	25/36	Chord	3/4	2	1	1/36			1/32	8/9	3663									282	124							
125	117	2879/9	2879/9	0.1111111111111111	13/18	13/18	Chord	3/4	2	1	1/36			1/32	8/9	3664									282	124							
126	118	320	320	0.0	0	0	Spanner	3/4	1	1	0																						
126	118	320	320	0.09090909090909091	0	0	Chord	3/4	1	1	1/44			1/32	8/11	3665									283								
126	118	3521/11	3521/11	0.09090909090909091	1/44	1/44	Chord	3/4	1	1	1/44			1/32	8/11	3666									283								
126	118	3522/11	3522/11	0.09090909090909091	1/22	1/22	Chord	3/4	1	1	1/44			1/32	8/11	3667									283								
126	118	3523/11	3523/11	0.0	3/44	3/44	Spanner	3/4	1	1	0														283								
126	118	3523/11	3523/11	0.0	3/44	3/44	Spanner	3/4	1	1	0														283								
126	118	3523/11	3523/11	0.09090909090909091	3/44	3/44	Chord	3/4	1	1	1/44			1/32	8/11	3668									283								
126	118	3524/11	3524/11	0.09090909090909091	1/11	1/11	Chord	3/4	1	1	1/44			1/32	8/11	3669									283								
126	118	3525/11	3525/11	0.09090909090909091	5/44	5/44	Chord	3/4	1	1	1/44			1/32	8/11	3670									283								
126	118	3526/11	3526/11	0.09090909090909091	3/22	3/22	Chord	3/4	1	1	1/44			1/32	8/11	3671									283								
126	118	3527/11	3527/11	0.09090909090909091	7/44	7/44	Chord	3/4	1	1	1/44			1/32	8/11	3672									283								
126	118	3528/11	3528/11	0.09090909090909091	2/11	2/11	Chord	3/4	1	1	1/44			1/32	8/11	3673									283								
126	118	3529/11	3529/11	0.09090909090909091	9/44	9/44	Chord	3/4	1	1	1/44			1/32	8/11	3674									283								
126	118	3530/11	3530/11	0.09090909090909091	5/22	5/22	Chord	3/4	1	1	1/44			1/32	8/11	3675									283								
126	118	321	321	0.09090909090909091	1/4	1/4	Chord	3/4	1	1	1/44			1/32	8/11	3676									283								
126	118	3532/11	3532/11	0.09090909090909091	3/11	3/11	Chord	3/4	1	1	1/44			1/32	8/11	3677									283								
126	118	3533/11	3533/11	0.09090909090909091	13/44	13/44	Chord	3/4	1	1	1/44			1/32	8/11	3678									283								
126	118	3534/11	3534/11	0.09090909090909091	7/22	7/22	Chord	3/4	1	1	1/44			1/32	8/11	3679									283								
126	118	3535/11	3535/11	0.09090909090909091	15/44	15/44	Chord	3/4	1	1	1/44			1/32	8/11	3680									283								
126	118	3536/11	3536/11	0.09090909090909091	4/11	4/11	Chord	3/4	1	1	1/44			1/32	8/11	3681									283								
126	118	3537/11	3537/11	0.09090909090909091	17/44	17/44	Chord	3/4	1	1	1/44			1/32	8/11	3682									283								
126	118	3538/11	3538/11	0.09090909090909091	9/22	9/22	Chord	3/4	1	1	1/44			1/32	8/11	3683									283								
126	118	3539/11	3539/11	0.09090909090909091	19/44	19/44	Chord	3/4	1	1	1/44			1/32	8/11	3684									283								
126	118	3540/11	3540/11	0.09090909090909091	5/11	5/11	Chord	3/4	1	1	1/44			1/32	8/11	3685									283								
126	118	3541/11	3541/11	0.09090909090909091	21/44	21/44	Chord	3/4	1	1	1/44			1/32	8/11	3686									283								
126	118	322	322	0.058823529411764705	1/2	1/2	Chord	3/4	1	1	1/68			1/64	16/17	3687									283								
126	118	5475/17	5475/17	0.058823529411764705	35/68	35/68	Chord	3/4	1	1	1/68			1/64	16/17	3688									283								
126	118	5476/17	5476/17	0.058823529411764705	9/17	9/17	Chord	3/4	1	1	1/68			1/64	16/17	3689									283								
126	118	5477/17	5477/17	0.058823529411764705	37/68	37/68	Chord	3/4	1	1	1/68			1/64	16/17	3690									283								
126	118	5478/17	5478/17	0.058823529411764705	19/34	19/34	Chord	3/4	1	1	1/68			1/64	16/17	3691									283								
126	118	5479/17	5479/17	0.058823529411764705	39/68	39/68	Chord	3/4	1	1	1/68			1/64	16/17	3692									283								
126	118	5480/17	5480/17	0.058823529411764705	10/17	10/17	Chord	3/4	1	1	1/68			1/64	16/17	3693									283								
126	118	5481/17	5481/17	0.058823529411764705	41/68	41/68	Chord	3/4	1	1	1/68			1/64	16/17	3694									283								
126	118	5482/17	5482/17	0.058823529411764705	21/34	21/34	Chord	3/4	1	1	1/68			1/64	16/17	3695									283								
126	118	5483/17	5483/17	0.058823529411764705	43/68	43/68	Chord	3/4	1	1	1/68			1/64	16/17	3696									283								
126	118	5484/17	5484/17	0.058823529411764705	11/17	11/17	Chord	3/4	1	1	1/68			1/64	16/17	3697									283								
126	118	5485/17	5485/17	0.058823529411764705	45/68	45/68	Chord	3/4	1	1	1/68			1/64	16/17	3698									283								
126	118	5486/17	5486/17	0.058823529411764705	23/34	23/34	Chord	3/4	1	1	1/68			1/64	16/17	3699									283								
126	118	5487/17	5487/17	0.058823529411764705	47/68	47/68	Chord	3/4	1	1	1/68			1/64	16/17	3700									283								
126	118	5488/17	5488/17	0.058823529411764705	12/17	12/17	Chord	3/4	1	1	1/68			1/64	16/17	3701									283								
126	118	5489/17	5489/17	0.058823529411764705	49/68	49/68	Chord	3/4	1	1	1/68			1/64	16/17	3702									283								
126	118	5490/17	5490/17	0.058823529411764705	25/34	25/34	Chord	3/4	1	1	1/68			1/64	16/17	3703																	
126	118	320	320	0.0	0	0	Dynamic	3/4	2	1	0						mf								282								
126	118	320	320	0.0	0	0	Spanner	3/4	2	1	0														282								
126	118	320	320	0.0	0	0	Spanner	3/4	2	1	0														282	125							
126	118	320	320	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	3704									282	125							
126	118	6459/20	6459/20	0.05	59/80	59/80	Chord	3/4	2	2	1/80			1/8	1/10	3705										125							
127	119	323	323	0.0	0	0	Dynamic	4/4	1	1	0						ppp																
127	119	323	323	3.0	0	0	Chord	4/4	1	1	3/4		c32	1/2	3/2	3706									284								
127	119	323	323	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	3707									284								
127	119	323	323	0.0	0	0	Spanner	4/4	2	1	0																						
127	119	323	323	0.0	0	0	Spanner	4/4	2	1	0															126							
127	119	323	323	0.0	0	0	Spanner	4/4	2	1	0															126							31
127	119	323	323	0.16666666666666666	0	0	Chord	4/4	2	1	1/24			1/32	4/3	3708									285	126							31
127	119	1939/6	1939/6	0.16666666666666666	1/24	1/24	Chord	4/4	2	1	1/24			1/32	4/3	3709									285	126							31
127	119	970/3	970/3	0.16666666666666666	1/12	1/12	Chord	4/4	2	1	1/24			1/32	4/3	3710									285	126							31
127	119	647/2	647/2	0.16666666666666666	1/8	1/8	Chord	4/4	2	1	1/24			1/32	4/3	3711									285	126							31
127	119	971/3	971/3	0.16666666666666666	1/6	1/6	Chord	4/4	2	1	1/24			1/32	4/3	3712									285	126							31
127	119	1943/6	1943/6	0.16666666666666666	5/24	5/24	Chord	4/4	2	1	1/24			1/32	4/3	3713									285	126							31
127	119	324	324	0.125	1/4	1/4	Chord	4/4	2	1	1/32			1/32	1	3714									285	126							31
127	119	2593/8	2593/8	0.125	9/32	9/32	Chord	4/4	2	1	1/32			1/32	1	3715									285	126							31
127	119	1297/4	1297/4	0.125	5/16	5/16	Chord	4/4	2	1	1/32			1/32	1	3716									285	126							31
127	119	2595/8	2595/8	0.125	11/32	11/32	Chord	4/4	2	1	1/32			1/32	1	3717									285	126							31
127	119	649/2	649/2	0.125	3/8	3/8	Chord	4/4	2	1	1/32			1/32	1	3718									285	126							31
127	119	2597/8	2597/8	0.125	13/32	13/32	Chord	4/4	2	1	1/32			1/32	1	3719									285	126							31
127	119	1299/4	1299/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32			1/32	1	3720									285	126							31
127	119	2599/8	2599/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32			1/32	1	3721									285	126							31
127	119	325	325	0.1	1/2	1/2	Chord	4/4	2	1	1/40			1/32	4/5	3722									285	126							31
127	119	3251/10	3251/10	0.1	21/40	21/40	Chord	4/4	2	1	1/40			1/32	4/5	3723									285	126							31
127	119	1626/5	1626/5	0.1	11/20	11/20	Chord	4/4	2	1	1/40			1/32	4/5	3724									285	126							31
127	119	3253/10	3253/10	0.1	23/40	23/40	Chord	4/4	2	1	1/40			1/32	4/5	3725									285	126							31
127	119	1627/5	1627/5	0.1	3/5	3/5	Chord	4/4	2	1	1/40			1/32	4/5	3726									285	126							31
127	119	651/2	651/2	0.1	5/8	5/8	Chord	4/4	2	1	1/40			1/32	4/5	3727									285	126							31
127	119	1628/5	1628/5	0.1	13/20	13/20	Chord	4/4	2	1	1/40			1/32	4/5	3728									285	126							31
127	119	3257/10	3257/10	0.1	27/40	27/40	Chord	4/4	2	1	1/40			1/32	4/5	3729									285	126							31
127	119	1629/5	1629/5	0.1	7/10	7/10	Chord	4/4	2	1	1/40			1/32	4/5	3730									285	126							31
127	119	3259/10	3259/10	0.1	29/40	29/40	Chord	4/4	2	1	1/40			1/32	4/5	3731									285	126							31
127	119	326	326	0.07692307692307693	3/4	3/4	Chord	4/4	2	1	1/52			1/32	8/13	3732									285	126							31
127	119	4239/13	4239/13	0.07692307692307693	10/13	10/13	Chord	4/4	2	1	1/52			1/32	8/13	3733									285	126							31
127	119	4240/13	4240/13	0.07692307692307693	41/52	41/52	Chord	4/4	2	1	1/52			1/32	8/13	3734									285	126							31
127	119	4241/13	4241/13	0.07692307692307693	21/26	21/26	Chord	4/4	2	1	1/52			1/32	8/13	3735									285	126							31
127	119	4242/13	4242/13	0.07692307692307693	43/52	43/52	Chord	4/4	2	1	1/52			1/32	8/13	3736									285	126							31
127	119	4243/13	4243/13	0.07692307692307693	11/13	11/13	Chord	4/4	2	1	1/52			1/32	8/13	3737									285	126							31
127	119	4244/13	4244/13	0.07692307692307693	45/52	45/52	Chord	4/4	2	1	1/52			1/32	8/13	3738									285	126							31
127	119	4245/13	4245/13	0.07692307692307693	23/26	23/26	Chord	4/4	2	1	1/52			1/32	8/13	3739									285	126							31
127	119	4246/13	4246/13	0.07692307692307693	47/52	47/52	Chord	4/4	2	1	1/52			1/32	8/13	3740									285	126							31
127	119	4247/13	4247/13	0.07692307692307693	12/13	12/13	Chord	4/4	2	1	1/52			1/32	8/13	3741									285	126							31
127	119	4248/13	4248/13	0.07692307692307693	49/52	49/52	Chord	4/4	2	1	1/52			1/32	8/13	3742									285	126							31
127	119	4249/13	4249/13	0.07692307692307693	25/26	25/26	Chord	4/4	2	1	1/52			1/32	8/13	3743									285	126							31
127	119	4250/13	4250/13	0.07692307692307693	51/52	51/52	Chord	4/4	2	1	1/52			1/32	8/13	3744										126							31
128	120	327	327	0.0	0	0	Dynamic	3/4	1	1	0						mf																
128	120	327	327	0.0	0	0	Spanner	3/4	1	1	0																					61	
128	120	327	327	0.1	0	0	Chord	3/4	1	1	1/40			1/32	4/5	3745																61	
128	120	3271/10	3271/10	0.1	1/40	1/40	Chord	3/4	1	1	1/40			1/32	4/5	3746																61	
128	120	1636/5	1636/5	0.1	1/20	1/20	Chord	3/4	1	1	1/40			1/32	4/5	3747																61	
128	120	3273/10	3273/10	0.1	3/40	3/40	Chord	3/4	1	1	1/40			1/32	4/5	3748																61	
128	120	1637/5	1637/5	0.1	1/10	1/10	Chord	3/4	1	1	1/40			1/32	4/5	3749																61	
128	120	655/2	655/2	0.1	1/8	1/8	Chord	3/4	1	1	1/40			1/32	4/5	3750																61	
128	120	1638/5	1638/5	0.1	3/20	3/20	Chord	3/4	1	1	1/40			1/32	4/5	3751																61	
128	120	3277/10	3277/10	0.1	7/40	7/40	Chord	3/4	1	1	1/40			1/32	4/5	3752																61	
128	120	1639/5	1639/5	0.1	1/5	1/5	Chord	3/4	1	1	1/40			1/32	4/5	3753																61	
128	120	3279/10	3279/10	0.1	9/40	9/40	Chord	3/4	1	1	1/40			1/32	4/5	3754																61	
128	120	328	328	0.1	1/4	1/4	Chord	3/4	1	1	1/40			1/32	4/5	3755																61	
128	120	3281/10	3281/10	0.1	11/40	11/40	Chord	3/4	1	1	1/40			1/32	4/5	3756																61	
128	120	1641/5	1641/5	0.1	3/10	3/10	Chord	3/4	1	1	1/40			1/32	4/5	3757																61	
128	120	3283/10	3283/10	0.1	13/40	13/40	Chord	3/4	1	1	1/40			1/32	4/5	3758																61	
128	120	1642/5	1642/5	0.1	7/20	7/20	Chord	3/4	1	1	1/40			1/32	4/5	3759																61	
128	120	657/2	657/2	0.1	3/8	3/8	Chord	3/4	1	1	1/40			1/32	4/5	3760																61	
128	120	1643/5	1643/5	0.1	2/5	2/5	Chord	3/4	1	1	1/40			1/32	4/5	3761																61	
128	120	3287/10	3287/10	0.1	17/40	17/40	Chord	3/4	1	1	1/40			1/32	4/5	3762																61	
128	120	1644/5	1644/5	0.1	9/20	9/20	Chord	3/4	1	1	1/40			1/32	4/5	3763																61	
128	120	3289/10	3289/10	0.1	19/40	19/40	Chord	3/4	1	1	1/40			1/32	4/5	3764																61	
128	120	329	329	0.125	1/2	1/2	Chord	3/4	1	1	1/32			1/32	1	3765																61	
128	120	2633/8	2633/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32			1/32	1	3766																61	
128	120	1317/4	1317/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	3767																61	
128	120	2635/8	2635/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	3768																61	
128	120	659/2	659/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	3769																61	
128	120	2637/8	2637/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	3770																61	
128	120	1319/4	1319/4	0.0	11/16	11/16	Spanner	3/4	1	1	0																	27				61	
128	120	1319/4	1319/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	3771												27				61	
128	120	2639/8	2639/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	3772												27				61	
128	120	327	327	0.0	0	0	Spanner	3/4	2	1	0																						
128	120	327	327	0.0	0	0	Spanner	3/4	2	1	0																						
